ID,Label,House,Year,Month,Temperature,Daylight,EnergyProduction
702,6,30,2012,1,2.3,209.1,565
703,7,30,2012,2,3.4,178.6,540
704,8,30,2012,3,7.3,177.2,584
705,9,30,2012,4,13.3,189.8,636
706,10,30,2012,5,18.3,214.9,673
707,11,30,2012,6,21.5,145.1,561
708,12,30,2012,7,26.2,156,581
709,13,30,2012,8,28.2,257,750
710,14,30,2012,9,24.8,167.6,587
711,15,30,2012,10,17.4,198.1,596
712,16,30,2012,11,9.9,197.6,524
713,17,30,2012,12,4.3,196.3,512
714,18,30,2013,1,2.6,238.7,614
715,19,30,2013,2,3.8,205.1,596
716,20,30,2013,3,10.4,229.8,704
717,21,30,2013,4,13.2,231.4,695
718,22,30,2013,5,19.1,257.7,762
720,0,31,2011,7,27.2,184.2,702
721,1,31,2011,8,26.9,172.4,698
722,2,31,2011,9,23.7,174,690
723,3,31,2011,10,17.3,174.6,686
724,4,31,2011,11,12.1,174.1,664
725,5,31,2011,12,5,212.4,802
726,6,31,2012,1,2.5,213.2,797
727,7,31,2012,2,3.6,186.7,727
728,8,31,2012,3,7.5,179.5,776
729,9,31,2012,4,13.4,189,806
730,10,31,2012,5,18.5,220.7,919
731,11,31,2012,6,21.6,144.9,794
732,12,31,2012,7,26.3,158.3,832
733,13,31,2012,8,28.4,257.7,1030
734,14,31,2012,9,24.9,170.8,801
735,15,31,2012,10,17.5,201.5,799
736,16,31,2012,11,10.1,193.2,668
737,17,31,2012,12,4.4,198.2,637
738,18,31,2013,1,2.8,240.1,792
739,19,31,2013,2,4.1,202.7,795
740,20,31,2013,3,10.6,228.5,941
741,21,31,2013,4,13.4,232.1,932
742,22,31,2013,5,19.2,257.9,1046
744,0,32,2011,7,27,180.4,633
745,1,32,2011,8,26.7,168.5,601
746,2,32,2011,9,23.5,173.7,552
747,3,32,2011,10,17.2,171.2,542
748,4,32,2011,11,12.2,176.3,479
749,5,32,2011,12,4.9,210.5,533
750,6,32,2012,1,2.3,209.1,565
751,7,32,2012,2,3.4,178.6,540
752,8,32,2012,3,7.3,177.2,584
753,9,32,2012,4,13.3,189.8,636
754,10,32,2012,5,18.3,214.9,673
755,11,32,2012,6,21.5,145.1,561
756,12,32,2012,7,26.2,156,581
757,13,32,2012,8,28.2,257,750
758,14,32,2012,9,24.8,167.6,587
759,15,32,2012,10,17.4,198.1,596
760,16,32,2012,11,9.9,197.6,524
761,17,32,2012,12,4.3,196.3,512
762,18,32,2013,1,2.6,238.7,614
763,19,32,2013,2,3.8,205.1,596
764,20,32,2013,3,10.4,229.8,704
765,21,32,2013,4,13.2,231.4,695
766,22,32,2013,5,19.1,257.7,762
768,0,33,2011,7,27.2,184.2,702
769,1,33,2011,8,26.9,172.4,698
770,2,33,2011,9,23.7,174,690
771,3,33,2011,10,17.3,174.6,686
772,4,33,2011,11,12.1,174.1,664
773,5,33,2011,12,5,212.4,802
774,6,33,2012,1,2.5,213.2,797
775,7,33,2012,2,3.6,186.7,727
776,8,33,2012,3,7.5,179.5,776
777,9,33,2012,4,13.4,189,806
778,10,33,2012,5,18.5,220.7,919
779,11,33,2012,6,21.6,144.9,794
780,12,33,2012,7,26.3,158.3,832
781,13,33,2012,8,28.4,257.7,1030
782,14,33,2012,9,24.9,170.8,801
783,15,33,2012,10,17.5,201.5,799
784,16,33,2012,11,10.1,193.2,668
785,17,33,2012,12,4.4,198.2,637
786,18,33,2013,1,2.8,240.1,792
787,19,33,2013,2,4.1,202.7,795
788,20,33,2013,3,10.6,228.5,941
789,21,33,2013,4,13.4,232.1,932
790,22,33,2013,5,19.2,257.9,1046
792,0,34,2011,7,26.3,179.8,536
793,1,34,2011,8,26.3,187.1,489
794,2,34,2011,9,23.9,174.4,523
795,3,34,2011,10,17.7,140.5,421
796,4,34,2011,11,12.4,151.9,443
797,5,34,2011,12,5.1,192.9,587
798,6,34,2012,1,2.4,202.7,605
799,7,34,2012,2,3.5,157.1,463
800,8,34,2012,3,7.2,150.4,460
801,9,34,2012,4,12.5,168.5,506
802,10,34,2012,5,18,194.7,559
803,11,34,2012,6,19.6,159.6,453
804,12,34,2012,7,25.1,181.1,668
805,13,34,2012,8,27.7,266.3,710
806,14,34,2012,9,24.5,173.1,482
807,15,34,2012,10,17.5,174.6,416
808,16,34,2012,11,10.5,162.4,290
809,17,34,2012,12,4.8,176.6,254
810,18,34,2013,1,3.1,218.7,320
811,19,34,2013,2,3.9,184,376
812,20,34,2013,3,10.2,183.3,491
813,21,34,2013,4,13,200.8,614
814,22,34,2013,5,17.4,237,756
816,0,35,2011,7,26.3,179.8,536
817,1,35,2011,8,26.3,187.1,489
818,2,35,2011,9,23.9,174.4,523
819,3,35,2011,10,17.7,140.5,421
820,4,35,2011,11,12.4,151.9,443
821,5,35,2011,12,5.1,192.9,587
822,6,35,2012,1,2.4,202.7,605
823,7,35,2012,2,3.5,157.1,463
824,8,35,2012,3,7.2,150.4,460
825,9,35,2012,4,12.5,168.5,506
826,10,35,2012,5,18,194.7,559
827,11,35,2012,6,19.6,159.6,453
828,12,35,2012,7,25.1,181.1,668
829,13,35,2012,8,27.7,266.3,710
830,14,35,2012,9,24.5,173.1,482
831,15,35,2012,10,17.5,174.6,416
832,16,35,2012,11,10.5,162.4,290
833,17,35,2012,12,4.8,176.6,254
834,18,35,2013,1,3.1,218.7,320
835,19,35,2013,2,3.9,184,376
836,20,35,2013,3,10.2,183.3,491
837,21,35,2013,4,13,200.8,614
838,22,35,2013,5,17.4,237,756
840,0,36,2011,7,26,175,671
841,1,36,2011,8,25.7,165.8,634
842,2,36,2011,9,22.7,169.9,556
843,3,36,2011,10,16.2,165.7,544
844,4,36,2011,11,11.5,171.3,466
845,5,36,2011,12,4.1,197.6,495
846,6,36,2012,1,1.6,199,533
847,7,36,2012,2,2.6,170.1,518
848,8,36,2012,3,6.5,170.4,596
849,9,36,2012,4,12.4,183,662
850,10,36,2012,5,17.5,208.4,709
851,11,36,2012,6,20.7,143.1,605
852,12,36,2012,7,25.2,154.6,612
853,13,36,2012,8,27.2,256.4,789
854,14,36,2012,9,23.9,166.6,602
855,15,36,2012,10,16.5,189.7,581
856,16,36,2012,11,9.2,186.4,490
857,17,36,2012,12,3.6,178.3,468
858,18,36,2013,1,2,228.3,585
859,19,36,2013,2,3,195.9,557
860,20,36,2013,3,9.5,221.5,695
861,21,36,2013,4,12.3,225.4,730
862,22,36,2013,5,18.4,253.8,804
864,0,37,2011,7,26.9,179.7,617
865,1,37,2011,8,26.6,176.4,601
866,2,37,2011,9,24,177.5,654
867,3,37,2011,10,17.5,157.1,598
868,4,37,2011,11,12.3,163.3,626
869,5,37,2011,12,5.1,200,805
870,6,37,2012,1,2.6,206.9,792
871,7,37,2012,2,3.6,175.8,669
872,8,37,2012,3,7.2,163.9,681
873,9,37,2012,4,12.8,172.4,696
874,10,37,2012,5,18.3,208.7,824
875,11,37,2012,6,20.5,148.6,698
876,12,37,2012,7,25.7,164,836
877,13,37,2012,8,28.4,261.9,974
878,14,37,2012,9,24.8,165.8,709
879,15,37,2012,10,17.6,188.2,679
880,16,37,2012,11,10.5,172.6,522
881,17,37,2012,12,4.9,189.4,497
882,18,37,2013,1,3.3,232.2,632
883,19,37,2013,2,3.9,193.8,664
884,20,37,2013,3,10.1,203.1,797
885,21,37,2013,4,13.1,214,860
886,22,37,2013,5,18.3,247.2,1005
888,0,38,2011,7,27.3,175.8,629
889,1,38,2011,8,26.8,161.7,616
890,2,38,2011,9,24,180.3,647
891,3,38,2011,10,17.3,170.3,631
892,4,38,2011,11,12.3,176.7,625
893,5,38,2011,12,4.9,205.2,755
894,6,38,2012,1,2.6,207,747
895,7,38,2012,2,3.4,186.5,688
896,8,38,2012,3,7,175.1,710
897,9,38,2012,4,12.9,177.1,717
898,10,38,2012,5,18.4,216.8,843
899,11,38,2012,6,21.2,137.9,710
900,12,38,2012,7,26.2,144.5,753
901,13,38,2012,8,28.8,256.8,958
902,14,38,2012,9,25,155.2,723
903,15,38,2012,10,17.5,198.4,740
904,16,38,2012,11,10.3,187.2,611
905,17,38,2012,12,4.9,200.3,615
906,18,38,2013,1,3.3,244.2,766
907,19,38,2013,2,3.7,206,753
908,20,38,2013,3,9.8,224.3,867
909,21,38,2013,4,12.9,226.4,869
910,22,38,2013,5,19.1,257.2,970
912,0,39,2011,7,26.9,179.8,624
913,1,39,2011,8,26.8,159.8,593
914,2,39,2011,9,23.8,171,565
915,3,39,2011,10,17.5,159.7,518
916,4,39,2011,11,12.2,165.3,470
917,5,39,2011,12,5,205.6,520
918,6,39,2012,1,2.4,207.7,561
919,7,39,2012,2,3.6,170.6,517
920,8,39,2012,3,7.6,169.6,573
921,9,39,2012,4,13.6,183.4,634
922,10,39,2012,5,18.5,213.2,665
923,11,39,2012,6,21.3,144.6,565
924,12,39,2012,7,26.1,171.6,594
925,13,39,2012,8,28.2,253.4,721
926,14,39,2012,9,24.9,174.6,572
927,15,39,2012,10,17.5,184.9,567
928,16,39,2012,11,10,181.8,492
929,17,39,2012,12,4.3,185.3,482
930,18,39,2013,1,2.5,228.1,594
931,19,39,2013,2,4.2,194.5,571
932,20,39,2013,3,10.9,212.6,667
933,21,39,2013,4,13.6,219.5,668
934,22,39,2013,5,19,251.3,752
936,0,40,2011,7,26.9,179.7,617
937,1,40,2011,8,26.6,176.4,601
938,2,40,2011,9,24,177.5,654
939,3,40,2011,10,17.5,157.1,598
940,4,40,2011,11,12.3,163.3,626
941,5,40,2011,12,5.1,200,805
942,6,40,2012,1,2.6,206.9,792
943,7,40,2012,2,3.6,175.8,669
944,8,40,2012,3,7.2,163.9,681
945,9,40,2012,4,12.8,172.4,696
946,10,40,2012,5,18.3,208.7,824
947,11,40,2012,6,20.5,148.6,698
948,12,40,2012,7,25.7,164,836
949,13,40,2012,8,28.4,261.9,974
950,14,40,2012,9,24.8,165.8,709
951,15,40,2012,10,17.6,188.2,679
952,16,40,2012,11,10.5,172.6,522
953,17,40,2012,12,4.9,189.4,497
954,18,40,2013,1,3.3,232.2,632
955,19,40,2013,2,3.9,193.8,664
956,20,40,2013,3,10.1,203.1,797
957,21,40,2013,4,13.1,214,860
958,22,40,2013,5,18.3,247.2,1005
960,0,41,2011,7,27,180.4,633
961,1,41,2011,8,26.7,168.5,601
962,2,41,2011,9,23.5,173.7,552
963,3,41,2011,10,17.2,171.2,542
964,4,41,2011,11,12.2,176.3,479
965,5,41,2011,12,4.9,210.5,533
966,6,41,2012,1,2.3,209.1,565
967,7,41,2012,2,3.4,178.6,540
968,8,41,2012,3,7.3,177.2,584
969,9,41,2012,4,13.3,189.8,636
970,10,41,2012,5,18.3,214.9,673
971,11,41,2012,6,21.5,145.1,561
972,12,41,2012,7,26.2,156,581
973,13,41,2012,8,28.2,257,750
974,14,41,2012,9,24.8,167.6,587
975,15,41,2012,10,17.4,198.1,596
976,16,41,2012,11,9.9,197.6,524
977,17,41,2012,12,4.3,196.3,512
978,18,41,2013,1,2.6,238.7,614
979,19,41,2013,2,3.8,205.1,596
980,20,41,2013,3,10.4,229.8,704
981,21,41,2013,4,13.2,231.4,695
982,22,41,2013,5,19.1,257.7,762
984,0,42,2011,7,26.1,183.3,576
985,1,42,2011,8,26,169.7,532
986,2,42,2011,9,23.5,176.2,498
987,3,42,2011,10,17.2,150.3,444
988,4,42,2011,11,12.6,158.4,399
989,5,42,2011,12,5.2,190.5,439
990,6,42,2012,1,2.7,193.2,475
991,7,42,2012,2,3.3,168.7,464
992,8,42,2012,3,6.8,160.2,508
993,9,42,2012,4,12,176.3,550
994,10,42,2012,5,17.3,206.9,603
995,11,42,2012,6,19.7,158,519
996,12,42,2012,7,24.8,159.1,538
997,13,42,2012,8,27.4,263.7,674
998,14,42,2012,9,24.5,166.7,491
999,15,42,2012,10,17.5,187,500
1000,16,42,2012,11,10.8,174.5,418
1001,17,42,2012,12,5.4,183.4,429
1002,18,42,2013,1,3.4,233,529
1003,19,42,2013,2,3.8,195.4,506
1004,20,42,2013,3,9.6,206.5,577
1005,21,42,2013,4,12.5,210,601
1006,22,42,2013,5,17.2,250.7,688
1008,0,43,2011,7,26.3,187.1,645
1009,1,43,2011,8,26.2,173.6,629
1010,2,43,2011,9,23.6,176.5,636
1011,3,43,2011,10,17.3,153.7,588
1012,4,43,2011,11,12.5,156.3,583
1013,5,43,2011,12,5.3,192.4,707
1014,6,43,2012,1,2.8,197.3,707
1015,7,43,2012,2,3.5,176.8,652
1016,8,43,2012,3,6.9,162.5,700
1017,9,43,2012,4,12.2,175.5,719
1018,10,43,2012,5,17.5,212.7,849
1019,11,43,2012,6,19.8,157.8,752
1020,12,43,2012,7,24.9,161.4,789
1021,13,43,2012,8,27.6,264.4,954
1022,14,43,2012,9,24.6,169.9,705
1023,15,43,2012,10,17.7,190.5,703
1024,16,43,2012,11,11,170.1,562
1025,17,43,2012,12,5.6,185.3,554
1026,18,43,2013,1,3.6,234.4,707
1027,19,43,2013,2,4,192.9,705
1028,20,43,2013,3,9.8,205.1,814
1029,21,43,2013,4,12.6,210.8,839
1030,22,43,2013,5,17.3,250.9,972
1032,0,44,2011,7,26.9,179.7,617
1033,1,44,2011,8,26.6,176.4,601
1034,2,44,2011,9,24,177.5,654
1035,3,44,2011,10,17.5,157.1,598
1036,4,44,2011,11,12.3,163.3,626
1037,5,44,2011,12,5.1,200,805
1038,6,44,2012,1,2.6,206.9,792
1039,7,44,2012,2,3.6,175.8,669
1040,8,44,2012,3,7.2,163.9,681
1041,9,44,2012,4,12.8,172.4,696
1042,10,44,2012,5,18.3,208.7,824
1043,11,44,2012,6,20.5,148.6,698
1044,12,44,2012,7,25.7,164,836
1045,13,44,2012,8,28.4,261.9,974
1046,14,44,2012,9,24.8,165.8,709
1047,15,44,2012,10,17.6,188.2,679
1048,16,44,2012,11,10.5,172.6,522
1049,17,44,2012,12,4.9,189.4,497
1050,18,44,2013,1,3.3,232.2,632
1051,19,44,2013,2,3.9,193.8,664
1052,20,44,2013,3,10.1,203.1,797
1053,21,44,2013,4,13.1,214,860
1054,22,44,2013,5,18.3,247.2,1005
1056,0,45,2011,7,27.2,175.2,620
1057,1,45,2011,8,26.9,153.1,607
1058,2,45,2011,9,24.2,177.6,660
1059,3,45,2011,10,17.6,158.8,607
1060,4,45,2011,11,12.3,165.8,616
1061,5,45,2011,12,5,200.3,742
1062,6,45,2012,1,2.6,205.6,743
1063,7,45,2012,2,3.6,178.4,665
1064,8,45,2012,3,7.3,167.5,698
1065,9,45,2012,4,13.2,170.8,715
1066,10,45,2012,5,18.6,215.2,835
1067,11,45,2012,6,21,137.4,714
1068,12,45,2012,7,26.2,160.1,766
1069,13,45,2012,8,28.8,253.2,929
1070,14,45,2012,9,25.1,162.3,708
1071,15,45,2012,10,17.7,185.2,711
1072,16,45,2012,11,10.4,171.4,579
1073,17,45,2012,12,4.9,189.3,585
1074,18,45,2013,1,3.3,233.6,746
1075,19,45,2013,2,4.1,195.4,728
1076,20,45,2013,3,10.3,207.1,830
1077,21,45,2013,4,13.4,214.5,843
1078,22,45,2013,5,19,250.8,960
1080,0,46,2011,7,26.7,175.9,548
1081,1,46,2011,8,26.5,172.5,504
1082,2,46,2011,9,23.9,177.2,516
1083,3,46,2011,10,17.4,153.7,454
1084,4,46,2011,11,12.4,165.4,442
1085,5,46,2011,12,4.9,198.1,537
1086,6,46,2012,1,2.4,202.8,560
1087,7,46,2012,2,3.4,167.8,482
1088,8,46,2012,3,7,161.6,489
1089,9,46,2012,4,12.6,173.2,527
1090,10,46,2012,5,18.1,202.9,578
1091,11,46,2012,6,20.4,148.9,465
1092,12,46,2012,7,25.6,161.6,585
1093,13,46,2012,8,28.2,261.2,694
1094,14,46,2012,9,24.7,162.6,496
1095,15,46,2012,10,17.5,184.8,476
1096,16,46,2012,11,10.3,177,378
1097,17,46,2012,12,4.8,187.5,372
1098,18,46,2013,1,3.1,230.7,454
1099,19,46,2013,2,3.7,196.2,465
1100,20,46,2013,3,9.9,204.5,561
1101,21,46,2013,4,12.9,213.2,623
1102,22,46,2013,5,18.2,247,721
1104,0,47,2011,7,27,171.4,551
1105,1,47,2011,8,26.7,149.2,510
1106,2,47,2011,9,24.1,177.3,522
1107,3,47,2011,10,17.5,155.4,463
1108,4,47,2011,11,12.4,167.9,432
1109,5,47,2011,12,4.9,198.4,474
1110,6,47,2012,1,2.5,201.5,511
1111,7,47,2012,2,3.4,170.4,478
1112,8,47,2012,3,7.1,165.3,506
1113,9,47,2012,4,13,171.6,545
1114,10,47,2012,5,18.4,209.4,589
1115,11,47,2012,6,20.9,137.6,482
1116,12,47,2012,7,26.1,157.8,515
1117,13,47,2012,8,28.6,252.5,649
1118,14,47,2012,9,25,159.1,495
1119,15,47,2012,10,17.5,181.7,508
1120,16,47,2012,11,10.2,175.8,435
1121,17,47,2012,12,4.8,187.4,460
1122,18,47,2013,1,3.1,232.2,568
1123,19,47,2013,2,3.8,197.8,529
1124,20,47,2013,3,10.1,208.4,594
1125,21,47,2013,4,13.2,213.8,605
1126,22,47,2013,5,19,250.6,676
1128,0,48,2011,7,26.1,183.3,576
1129,1,48,2011,8,26,169.7,532
1130,2,48,2011,9,23.5,176.2,498
1131,3,48,2011,10,17.2,150.3,444
1132,4,48,2011,11,12.6,158.4,399
1133,5,48,2011,12,5.2,190.5,439
1134,6,48,2012,1,2.7,193.2,475
1135,7,48,2012,2,3.3,168.7,464
1136,8,48,2012,3,6.8,160.2,508
1137,9,48,2012,4,12,176.3,550
1138,10,48,2012,5,17.3,206.9,603
1139,11,48,2012,6,19.7,158,519
1140,12,48,2012,7,24.8,159.1,538
1141,13,48,2012,8,27.4,263.7,674
1142,14,48,2012,9,24.5,166.7,491
1143,15,48,2012,10,17.5,187,500
1144,16,48,2012,11,10.8,174.5,418
1145,17,48,2012,12,5.4,183.4,429
1146,18,48,2013,1,3.4,233,529
1147,19,48,2013,2,3.8,195.4,506
1148,20,48,2013,3,9.6,206.5,577
1149,21,48,2013,4,12.5,210,601
1150,22,48,2013,5,17.2,250.7,688
1152,0,49,2011,7,27,171.4,551
1153,1,49,2011,8,26.7,149.2,510
1154,2,49,2011,9,24.1,177.3,522
1155,3,49,2011,10,17.5,155.4,463
1156,4,49,2011,11,12.4,167.9,432
1157,5,49,2011,12,4.9,198.4,474
1158,6,49,2012,1,2.5,201.5,511
1159,7,49,2012,2,3.4,170.4,478
1160,8,49,2012,3,7.1,165.3,506
1161,9,49,2012,4,13,171.6,545
1162,10,49,2012,5,18.4,209.4,589
1163,11,49,2012,6,20.9,137.6,482
1164,12,49,2012,7,26.1,157.8,515
1165,13,49,2012,8,28.6,252.5,649
1166,14,49,2012,9,25,159.1,495
1167,15,49,2012,10,17.5,181.7,508
1168,16,49,2012,11,10.2,175.8,435
1169,17,49,2012,12,4.8,187.4,460
1170,18,49,2013,1,3.1,232.2,568
1171,19,49,2013,2,3.8,197.8,529
1172,20,49,2013,3,10.1,208.4,594
1173,21,49,2013,4,13.2,213.8,605
1174,22,49,2013,5,19,250.6,676
1176,0,50,2011,7,27.2,175.2,620
1177,1,50,2011,8,26.9,153.1,607
1178,2,50,2011,9,24.2,177.6,660
1179,3,50,2011,10,17.6,158.8,607
1180,4,50,2011,11,12.3,165.8,616
1181,5,50,2011,12,5,200.3,742
1182,6,50,2012,1,2.6,205.6,743
1183,7,50,2012,2,3.6,178.4,665
1184,8,50,2012,3,7.3,167.5,698
1185,9,50,2012,4,13.2,170.8,715
1186,10,50,2012,5,18.6,215.2,835
1187,11,50,2012,6,21,137.4,714
1188,12,50,2012,7,26.2,160.1,766
1189,13,50,2012,8,28.8,253.2,929
1190,14,50,2012,9,25.1,162.3,708
1191,15,50,2012,10,17.7,185.2,711
1192,16,50,2012,11,10.4,171.4,579
1193,17,50,2012,12,4.9,189.3,585
1194,18,50,2013,1,3.3,233.6,746
1195,19,50,2013,2,4.1,195.4,728
1196,20,50,2013,3,10.3,207.1,830
1197,21,50,2013,4,13.4,214.5,843
1198,22,50,2013,5,19,250.8,960
1200,0,51,2011,7,27,171.4,551
1201,1,51,2011,8,26.7,149.2,510
1202,2,51,2011,9,24.1,177.3,522
1203,3,51,2011,10,17.5,155.4,463
1204,4,51,2011,11,12.4,167.9,432
1205,5,51,2011,12,4.9,198.4,474
1206,6,51,2012,1,2.5,201.5,511
1207,7,51,2012,2,3.4,170.4,478
1208,8,51,2012,3,7.1,165.3,506
1209,9,51,2012,4,13,171.6,545
1210,10,51,2012,5,18.4,209.4,589
1211,11,51,2012,6,20.9,137.6,482
1212,12,51,2012,7,26.1,157.8,515
1213,13,51,2012,8,28.6,252.5,649
1214,14,51,2012,9,25,159.1,495
1215,15,51,2012,10,17.5,181.7,508
1216,16,51,2012,11,10.2,175.8,435
1217,17,51,2012,12,4.8,187.4,460
1218,18,51,2013,1,3.1,232.2,568
1219,19,51,2013,2,3.8,197.8,529
1220,20,51,2013,3,10.1,208.4,594
1221,21,51,2013,4,13.2,213.8,605
1222,22,51,2013,5,19,250.6,676
1224,0,52,2011,7,26.3,187.1,645
1225,1,52,2011,8,26.2,173.6,629
1226,2,52,2011,9,23.6,176.5,636
1227,3,52,2011,10,17.3,153.7,588
1228,4,52,2011,11,12.5,156.3,583
1229,5,52,2011,12,5.3,192.4,707
1230,6,52,2012,1,2.8,197.3,707
1231,7,52,2012,2,3.5,176.8,652
1232,8,52,2012,3,6.9,162.5,700
1233,9,52,2012,4,12.2,175.5,719
1234,10,52,2012,5,17.5,212.7,849
1235,11,52,2012,6,19.8,157.8,752
1236,12,52,2012,7,24.9,161.4,789
1237,13,52,2012,8,27.6,264.4,954
1238,14,52,2012,9,24.6,169.9,705
1239,15,52,2012,10,17.7,190.5,703
1240,16,52,2012,11,11,170.1,562
1241,17,52,2012,12,5.6,185.3,554
1242,18,52,2013,1,3.6,234.4,707
1243,19,52,2013,2,4,192.9,705
1244,20,52,2013,3,9.8,205.1,814
1245,21,52,2013,4,12.6,210.8,839
1246,22,52,2013,5,17.3,250.9,972
1248,0,53,2011,7,25.6,179,659
1249,1,53,2011,8,25.5,180.5,619
1250,2,53,2011,9,22.7,167.1,563
1251,3,53,2011,10,16.5,152.6,511
1252,4,53,2011,11,11.5,157.8,467
1253,5,53,2011,12,4.3,192.4,545
1254,6,53,2012,1,1.6,198.9,578
1255,7,53,2012,2,2.8,159.5,499
1256,8,53,2012,3,6.7,159.2,567
1257,9,53,2012,4,12.3,178.3,641
1258,10,53,2012,5,17.4,200.3,690
1259,11,53,2012,6,19.9,153.9,592
1260,12,53,2012,7,24.7,174.1,695
1261,13,53,2012,8,26.8,261.5,805
1262,14,53,2012,9,23.7,177.1,588
1263,15,53,2012,10,16.6,179.6,520
1264,16,53,2012,11,9.4,171.8,402
1265,17,53,2012,12,3.6,167.4,350
1266,18,53,2013,1,2,216.3,451
1267,19,53,2013,2,3.3,183.7,468
1268,20,53,2013,3,9.8,200.4,625
1269,21,53,2013,4,12.5,213,721
1270,22,53,2013,5,17.5,243.8,839
1272,0,54,2011,7,26.6,175.3,539
1273,1,54,2011,8,26.6,163.8,495
1274,2,54,2011,9,24.1,174.5,529
1275,3,54,2011,10,17.8,142.2,430
1276,4,54,2011,11,12.4,154.4,433
1277,5,54,2011,12,5.1,193.2,524
1278,6,54,2012,1,2.5,201.4,556
1279,7,54,2012,2,3.6,159.7,459
1280,8,54,2012,3,7.3,154.1,477
1281,9,54,2012,4,12.9,166.9,524
1282,10,54,2012,5,18.3,201.2,570
1283,11,54,2012,6,20.2,148.4,469
1284,12,54,2012,7,25.6,177.2,598
1285,13,54,2012,8,28.2,257.6,665
1286,14,54,2012,9,24.8,169.6,481
1287,15,54,2012,10,17.6,171.6,448
1288,16,54,2012,11,10.4,161.2,346
1289,17,54,2012,12,4.8,176.5,342
1290,18,54,2013,1,3.1,220.2,434
1291,19,54,2013,2,4.1,185.6,440
1292,20,54,2013,3,10.4,187.3,524
1293,21,54,2013,4,13.3,201.4,596
1294,22,54,2013,5,18.2,240.6,711
1296,0,55,2011,7,26.9,179.7,617
1297,1,55,2011,8,26.6,176.4,601
1298,2,55,2011,9,24,177.5,654
1299,3,55,2011,10,17.5,157.1,598
1300,4,55,2011,11,12.3,163.3,626
1301,5,55,2011,12,5.1,200,805
1302,6,55,2012,1,2.6,206.9,792
1303,7,55,2012,2,3.6,175.8,669
1304,8,55,2012,3,7.2,163.9,681
1305,9,55,2012,4,12.8,172.4,696
1306,10,55,2012,5,18.3,208.7,824
1307,11,55,2012,6,20.5,148.6,698
1308,12,55,2012,7,25.7,164,836
1309,13,55,2012,8,28.4,261.9,974
1310,14,55,2012,9,24.8,165.8,709
1311,15,55,2012,10,17.6,188.2,679
1312,16,55,2012,11,10.5,172.6,522
1313,17,55,2012,12,4.9,189.4,497
1314,18,55,2013,1,3.3,232.2,632
1315,19,55,2013,2,3.9,193.8,664
1316,20,55,2013,3,10.1,203.1,797
1317,21,55,2013,4,13.1,214,860
1318,22,55,2013,5,18.3,247.2,1005
1320,0,56,2011,7,26.1,183.3,576
1321,1,56,2011,8,26,169.7,532
1322,2,56,2011,9,23.5,176.2,498
1323,3,56,2011,10,17.2,150.3,444
1324,4,56,2011,11,12.6,158.4,399
1325,5,56,2011,12,5.2,190.5,439
1326,6,56,2012,1,2.7,193.2,475
1327,7,56,2012,2,3.3,168.7,464
1328,8,56,2012,3,6.8,160.2,508
1329,9,56,2012,4,12,176.3,550
1330,10,56,2012,5,17.3,206.9,603
1331,11,56,2012,6,19.7,158,519
1332,12,56,2012,7,24.8,159.1,538
1333,13,56,2012,8,27.4,263.7,674
1334,14,56,2012,9,24.5,166.7,491
1335,15,56,2012,10,17.5,187,500
1336,16,56,2012,11,10.8,174.5,418
1337,17,56,2012,12,5.4,183.4,429
1338,18,56,2013,1,3.4,233,529
1339,19,56,2013,2,3.8,195.4,506
1340,20,56,2013,3,9.6,206.5,577
1341,21,56,2013,4,12.5,210,601
1342,22,56,2013,5,17.2,250.7,688
1344,0,57,2011,7,26.6,184.3,621
1345,1,57,2011,8,26.6,183.1,586
1346,2,57,2011,9,23.5,170.9,559
1347,3,57,2011,10,17.5,158,509
1348,4,57,2011,11,12.2,162.8,480
1349,5,57,2011,12,5,205.3,583
1350,6,57,2012,1,2.3,209,610
1351,7,57,2012,2,3.5,168,521
1352,8,57,2012,3,7.5,166,555
1353,9,57,2012,4,13.2,185.1,615
1354,10,57,2012,5,18.2,206.7,654
1355,11,57,2012,6,20.7,155.9,549
1356,12,57,2012,7,25.7,175.5,664
1357,13,57,2012,8,27.8,262.1,766
1358,14,57,2012,9,24.6,178.1,573
1359,15,57,2012,10,17.5,187.9,535
1360,16,57,2012,11,10.1,183,436
1361,17,57,2012,12,4.3,185.4,394
1362,18,57,2013,1,2.6,226.7,480
1363,19,57,2013,2,4.1,192.9,507
1364,20,57,2013,3,10.7,208.7,634
1365,21,57,2013,4,13.3,219,686
1366,22,57,2013,5,18.3,247.7,797
1368,0,58,2011,7,26,191.7,649
1369,1,58,2011,8,26.1,180.4,614
1370,2,58,2011,9,23.1,169.9,541
1371,3,58,2011,10,17.2,154.6,499
1372,4,58,2011,11,12.4,155.9,437
1373,5,58,2011,12,5.3,197.7,485
1374,6,58,2012,1,2.6,199.4,525
1375,7,58,2012,2,3.5,168.9,503
1376,8,58,2012,3,7.3,164.6,574
1377,9,58,2012,4,12.6,188.1,638
1378,10,58,2012,5,17.4,210.8,679
1379,11,58,2012,6,20,165,603
1380,12,58,2012,7,24.9,172.9,617
1381,13,58,2012,8,27,264.6,746
1382,14,58,2012,9,24.4,182.3,569
1383,15,58,2012,10,17.5,190.1,559
1384,16,58,2012,11,10.6,180.4,476
1385,17,58,2012,12,4.9,181.3,451
1386,18,58,2013,1,2.9,228.9,555
